Age,Sleep_Hours,Screen_Time,Stress_Level,Noise_Exposure,Social_Interaction,Work_Hours,Exercise_Hours,Caffeine_Intake,Multitasking_Habit,Anxiety_Score,Depression_Score,Sensory_Sensitivity,Meditation_Habit,Overthinking_Score,Irritability_Score,Headache_Frequency,Sleep_Quality,Tech_Usage_Hours,Overstimulated
25,8.965847120738271,11.024731090864938,5,1,0,13,1.8534458392766675,1,1,7,3,3,0,8,5,5,1,4.9849033243323735,1
56,7.674632782584846,1.230275296094066,4,0,6,10,2.2548491809388307,3,1,1,4,1,0,2,7,6,1,3.318241218875469,0
43,7.15255099075169,4.473504663744456,2,3,3,5,0.6420001483083445,0,0,6,4,2,0,3,7,5,2,9.432131046243828,0
51,9.246117486977566,1.6256953755541121,7,2,4,10,2.1494695899977265,4,1,4,5,4,0,3,9,5,2,1.1176784774734907,0
20,4.297311256701001,9.431800478437898,5,4,7,7,0.6828317359253174,1,1,8,3,1,0,4,3,6,1,4.520832680273114,1
29,3.5527841353358003,8.723181995251718,4,2,3,7,2.961941946631983,1,1,8,9,3,1,7,4,6,1,8.038384747362592,1
18,4.676571189366767,4.644874406099488,8,2,3,4,1.6796584683802118,0,1,3,4,3,1,9,9,2,1,2.6961527138631918,1
22,8.56204795090133,8.432291924277804,9,1,7,6,2.086917774129411,1,1,4,4,1,0,3,8,4,3,8.340293841996276,1
47,3.2426918670853833,5.355309488155449,9,4,4,8,0.35520475242450844,1,0,1,6,4,1,1,7,1,4,8.737525790423415,1
47,7.079647845584427,9.318791705646778,3,0,5,8,0.7519679401247086,3,1,2,8,0,1,1,8,2,2,7.372026996811931,1
34,9.96806261333917,5.9960202901037665,3,0,4,5,0.419221978693063,2,0,7,7,0,1,6,9,3,2,2.881622641835537,0
40,8.989872656862776,5.535077006148321,5,2,0,7,1.1705121458151693,0,0,7,4,3,1,5,4,4,4,3.448347909234061,0
32,6.650119823305126,11.28202907037131,5,2,6,4,0.8524075926161955,0,0,9,4,4,1,7,5,4,2,2.502412558258258,1
54,3.4454863650064964,3.7596700987977023,2,3,5,12,2.1987667788917076,0,0,9,5,3,0,7,9,6,2,2.656573634812597,1
38,8.819614600699968,2.3249207399622196,1,4,1,4,0.32612693888445354,3,0,9,5,0,0,3,7,3,1,1.328430668278378,0
31,7.192849557240474,7.42997424585404,8,2,6,9,2.256178105351105,3,0,6,1,3,0,7,4,6,2,8.715835730784399,1
19,3.8045309794169677,11.662539935125968,3,3,5,10,0.13711447391576248,4,0,8,8,1,0,9,6,6,3,5.756520586850522,1
28,3.6570009937634933,5.156231350999053,1,4,4,6,0.6060535119671773,3,0,9,5,1,0,8,1,0,3,3.949833014983464,1
56,9.367387736056147,1.6824043999165967,1,0,7,4,2.3758949758938086,0,1,7,3,4,0,3,1,3,1,3.6061929645706723,0
55,7.684401840566549,4.732357940405242,2,3,4,10,2.2283299233236846,4,0,4,3,0,1,5,9,0,1,5.902266668028278,0
51,8.805007595217289,6.565248197515142,6,4,1,6,1.42897834175659,2,1,4,4,4,0,8,8,1,2,3.9401633961095417,0
55,9.152852301975871,2.7811530729543508,6,3,5,13,0.14994814523265543,1,0,6,7,4,1,2,1,0,1,8.773461775093132,0
51,7.0024064643382555,8.239124398621414,3,2,0,9,1.829681225007898,1,0,4,5,0,0,7,2,6,1,2.8986169153321972,1
35,6.622124462285289,11.975243279112206,4,1,4,9,1.2201723119222954,4,1,7,1,2,1,7,4,1,4,8.940716122715674,1
47,6.012991872246931,5.969134235795882,2,0,5,7,0.9495844505939093,2,0,8,5,2,1,8,1,1,1,6.976832077030862,0
32,5.218626114537835,4.902014124032339,2,2,6,14,1.9212319104796025,1,1,8,5,3,0,1,2,5,3,9.609662984094731,0
44,6.042171726010983,5.407745835179133,7,2,1,9,1.309843686605179,4,0,8,6,2,0,8,5,5,2,1.135965174721241,0
51,8.417157590111096,2.2666079623472126,1,4,0,14,0.2772633013595359,3,1,2,7,1,0,1,8,3,1,1.5318600914004084,0
55,7.213464017105921,10.716009615688462,7,3,5,13,2.747851411537033,0,1,2,5,4,0,3,6,6,4,5.508051345429159,1
50,9.247663029683922,5.563082210734872,1,0,2,7,2.335479298360137,2,0,2,2,3,1,9,6,1,2,9.211409470288435,0
41,6.103660100654314,5.260018525673255,6,2,4,11,0.1691345738716573,1,0,2,2,4,0,4,4,6,2,7.577154563771305,0
32,7.249627051031278,8.256593002235217,3,4,1,12,1.5751916105720867,0,0,4,4,0,0,9,2,0,2,6.599223392673999,1
47,7.419152871643921,5.862367630242359,8,0,0,5,0.2501326886958849,4,0,5,1,2,1,1,3,2,4,1.2844194009416539,1
59,7.1418801361442785,8.130568156886307,6,3,0,10,2.511869577175455,1,1,4,7,0,1,8,6,5,3,4.187474095713483,1
34,7.9184364115986146,1.6759091914386626,2,2,3,12,1.8390418831559154,0,1,5,1,3,0,3,6,4,4,4.112676036125715,0
22,4.6620342786236435,9.950956780944502,8,2,9,12,0.5173474007192054,3,1,4,3,1,0,7,5,4,4,5.878771140339151,1
46,6.586546442820534,11.345543481673428,5,2,1,8,0.062224028418602306,2,1,7,7,2,1,2,6,0,2,3.3204500141208566,1
21,3.7295736196584337,8.136419247753246,8,0,0,4,0.09474303643926185,4,1,1,6,0,0,7,6,5,4,3.4044014365998403,1
27,5.691579293513688,11.500225217446918,8,0,5,9,1.5220964161944892,1,1,1,7,2,1,7,1,2,2,6.587747200690834,1
34,6.413669480348851,2.6657554580695964,6,0,3,11,2.2031204360303214,3,1,2,5,4,1,9,6,6,1,9.50110788982741,0
27,7.565569816818307,6.25157808428389,2,0,9,4,0.36252135400187746,2,0,1,8,1,0,2,5,1,1,6.9416119327302575,0
34,9.653717368103425,7.61987407339992,8,4,6,5,0.6638521977448726,2,0,3,6,2,1,8,8,5,4,7.013171115829316,1
37,7.204557465838491,7.399103121633054,6,1,5,4,0.9817798355085968,3,0,6,4,1,0,5,9,0,3,9.87593332049304,0
41,8.205157413235918,5.416079569979476,6,4,4,8,0.654230346183459,1,0,6,1,4,0,9,6,6,2,2.381303503628111,0
22,6.543862416466419,4.7189285030288755,8,2,9,5,1.174009688061476,2,0,1,2,4,0,8,4,1,4,1.3045129678032437,1
51,7.438728219634319,2.3950642480546067,1,4,1,13,1.6788450172952285,4,0,6,6,0,1,3,3,5,4,7.709625556716684,0
23,3.496525512936414,5.30916695618506,2,3,4,13,2.0548102447239276,0,0,5,4,3,0,3,1,3,3,4.949086898708849,1
19,4.780741065892929,2.7892689661603365,9,0,8,7,2.8913255466216854,4,0,7,3,0,0,8,7,2,2,4.859410192768056,1
30,5.532971652435971,9.078022441414403,8,3,8,4,2.7925310090495836,2,1,6,7,1,1,9,5,4,4,3.027730387267291,1
28,6.307453485045595,3.2971402904404896,7,3,1,10,1.7103809244867434,0,0,7,7,0,0,2,4,0,3,5.561767364671347,0
40,3.319541218516686,1.6442183581298724,7,2,6,11,2.202450169369064,3,0,2,2,2,0,3,9,4,2,4.97955109352386,1
33,3.9801686828732237,7.076027515989577,5,0,9,8,2.8526166138762834,0,0,1,8,0,0,8,7,6,1,4.1090500706169575,1
48,4.93770015453914,7.547527059913418,2,3,3,5,0.2504158336242145,0,1,7,1,3,1,2,8,1,3,4.984706434045769,1
28,9.800728836307353,10.59104367408556,6,2,2,11,0.01690427958428742,0,0,9,7,3,1,8,4,1,4,4.454512936506008,1
33,5.319429049721355,7.3467977365945005,3,0,0,4,0.08939929118874979,2,1,2,1,1,0,5,8,3,1,9.45906722280583,0
25,6.374287406784578,4.800289390957903,4,1,2,10,1.6900480871188917,1,1,7,3,4,0,6,4,1,2,9.822264917282517,0
21,4.372683989168751,9.833130696789526,2,2,8,4,2.2885002759076025,2,0,3,3,3,0,4,1,1,3,8.559108392605786,1
57,7.275460497530378,6.943067825061632,2,4,8,9,1.1012248522351038,1,1,6,2,1,1,3,8,6,1,9.913726819109124,0
21,4.964782508611821,1.8720831309431092,8,0,6,9,1.6357175241828559,3,0,3,5,3,0,8,1,4,1,3.39147486126262,1
42,4.448948049068988,7.224356163445713,8,3,2,8,1.5490989556456105,3,0,5,4,3,0,9,3,4,4,8.586325989270456,1
20,6.616008399121854,10.988203999638285,6,3,2,5,0.2843126747760587,3,0,2,6,4,0,8,7,0,1,4.659661107123589,1
49,3.0385405941229457,5.359438880480426,5,4,3,5,0.9647647926721469,3,1,8,2,2,1,9,3,0,4,7.715227579999781,1
20,3.0536482285445774,4.2595838208978005,8,4,6,12,0.058305465546905966,3,0,8,4,1,1,1,8,1,2,2.8125337656742593,1
44,4.533481663713005,2.5781640271982207,4,3,6,8,0.33211706641953265,4,0,7,7,3,1,5,5,5,4,8.307604807671765,1
46,3.2570495375057478,2.6659007412889304,4,0,1,8,2.4355746687293336,2,0,6,1,3,1,7,3,2,3,1.7511798354122756,1
49,3.7561802789148397,5.760486327760008,5,2,4,10,2.488240491744957,1,1,1,3,0,1,8,5,0,1,3.435019360447633,1
36,5.372024545371261,7.552478065776825,1,4,6,9,2.4058389601352093,3,1,8,1,2,0,2,5,1,2,8.3975735516244,0
38,8.61809975705869,1.8867694568656193,1,4,6,5,2.1804559228567095,4,1,1,2,4,0,4,8,5,4,7.724432996396663,0
22,7.004340503585106,11.335254479276824,2,4,5,14,2.3799385391997054,4,1,8,9,1,0,7,9,5,4,5.511220794921603,1
35,6.588674081694915,9.306469791897156,8,1,9,4,2.012947023808555,4,0,2,5,3,0,5,6,4,4,7.05513496861188,1
45,5.054421762456851,7.45286310112029,7,0,9,8,2.009500016448866,2,0,8,4,1,1,1,3,5,2,2.6701662204633667,0
59,9.522276036029716,10.1128253803289,9,0,7,7,2.002085392475424,3,1,4,4,4,1,2,2,3,2,7.00987260111652,1
39,5.779105288660341,1.8820543249332462,5,0,2,6,1.5421283690346126,4,0,7,8,2,0,5,3,4,3,1.0717855060734327,0
38,3.6096493675704004,6.245227655064368,2,0,0,5,1.0900417003945333,4,1,5,3,0,1,6,9,4,2,8.498942806433554,1
23,7.319465612824609,7.931024395478298,7,0,2,13,2.1905857984846646,3,0,8,4,2,0,1,7,3,4,5.646588471990492,0
18,3.79686875433621,10.115181967301181,8,3,1,5,0.8959380407602248,2,0,6,2,0,1,3,9,6,2,9.494906064486235,1
22,5.416561999611845,9.618165160541945,7,4,1,7,1.6287063944328577,4,1,5,6,1,0,6,6,6,4,5.303478405905037,1
58,6.551883571024662,4.047761746847396,7,3,1,5,1.300066860653644,1,1,1,9,2,0,6,8,4,3,4.89778554093707,0
29,9.11955767279623,11.349681865151247,5,1,4,7,0.8298668312811034,0,0,3,4,2,0,7,9,0,3,5.0504753115803265,1
43,6.454826062380831,2.367804255739574,2,2,0,6,2.92406976135739,0,1,9,6,2,1,3,3,4,4,4.237557582477665,0
51,7.91581136222165,10.626469804832674,6,4,9,12,0.7762549356054584,0,0,9,4,4,0,1,7,3,2,2.5000757545838854,1
31,9.949717872993492,11.680342745650805,4,1,3,10,0.92787919116909,2,0,5,2,1,0,7,9,1,2,8.57856454250955,1
43,3.9204238392858715,2.948688755448881,2,3,9,14,0.4847625052742047,4,0,3,6,0,1,3,2,1,1,4.501768669824653,1
44,4.923120678636637,8.942726706241638,9,2,4,6,2.4689418759428716,0,0,6,7,2,0,5,7,1,3,5.7619758536997265,1
26,5.762032529183525,1.443140706557983,7,1,1,11,1.7597682016634681,0,1,5,4,1,1,4,5,6,3,1.1789822481709278,0
43,5.95279724977182,5.4596510765307045,6,2,4,12,1.839117769417157,3,0,1,7,4,1,1,8,3,4,1.5422848544259917,0
39,5.8771475268588205,6.679116291174414,5,1,9,10,2.4616842353972936,4,0,2,8,4,1,7,4,3,1,6.3746490653006,0
47,9.353277017895884,7.387097485005975,3,3,3,9,1.0287589758896383,4,0,5,3,1,0,4,1,0,2,8.91305274262248,0
34,7.998228511267995,11.295309730734154,4,2,7,7,0.5809002761406413,3,1,9,2,0,1,1,8,3,4,5.440562452234671,1
43,7.255336498634926,8.39475756023614,3,1,0,8,0.5952160919817119,4,0,4,5,1,1,6,6,5,2,2.48477122544557,1
53,5.165609025039474,6.294057463411607,8,3,4,11,2.197859464386778,1,1,9,2,1,1,4,8,1,2,2.04514582929372,1
18,8.766532689549063,9.906425398924782,3,4,9,6,1.8423454633873424,2,1,3,5,3,0,4,3,3,2,9.098092012536314,1
25,9.685423580394922,11.455861030498498,7,3,0,5,0.6190166357462666,3,1,1,6,4,1,2,8,2,1,7.314740686137313,1
52,8.748387977851586,1.2427276355051993,7,3,9,6,0.4351961839212707,0,1,6,8,0,0,1,8,6,3,9.695759990603115,0
32,3.0109557363403106,11.807733994816425,7,4,9,10,0.3620619154859184,4,1,7,6,3,1,3,1,4,3,1.7411375920950967,1
39,7.4548095912838495,1.9474535297004838,7,3,3,11,1.8833959431091132,1,1,4,4,1,1,5,4,0,2,9.123515695210719,0
31,3.3579476700947053,9.958254571956374,2,4,7,4,0.00035593473255002284,1,1,5,3,4,0,9,7,1,1,8.610690812741343,1
43,4.803250542336053,4.083682278065537,3,4,0,10,0.054958027810631194,2,0,4,2,3,0,7,1,5,2,9.038666646317383,1
45,3.416672902434402,2.4539762352925893,9,4,1,12,1.1686594068782858,1,0,3,1,3,0,4,3,5,2,1.051866609464256,1
40,7.226568170645714,5.8384120368521835,3,1,0,6,2.074049592828487,4,1,1,2,0,1,8,3,1,4,7.677131324744752,0
31,7.806129394448248,8.08352237392375,2,2,6,6,2.0851181294922116,4,1,6,2,1,1,4,6,5,1,5.940443027454751,1
41,3.801413466461336,5.190470295258225,9,1,1,11,1.290354820823072,1,1,5,5,0,0,6,5,2,1,6.158614903825778,1
19,5.686872181314857,1.6002194911096885,9,4,0,7,2.073220819813709,4,0,1,9,3,0,1,7,0,3,5.222817886174801,1
43,6.193655562688794,7.594072536245883,4,2,5,11,1.5632885387403763,4,1,5,1,3,0,6,3,6,3,7.684092259733974,0
31,5.583371152326416,10.926436037217423,9,2,5,8,2.930794250391946,0,0,6,4,0,0,5,1,4,2,9.998553614287642,1
24,3.847175003396351,5.215369025419768,3,4,9,6,0.4873806415104992,3,0,5,7,3,0,2,3,0,4,7.394845233467471,1
20,5.932634531312328,3.3796605539390976,7,2,1,7,1.8020018031168168,4,1,1,3,2,1,1,8,0,4,7.102453744353906,0
40,8.258246334658928,5.868350805260969,7,2,0,7,1.473716327853011,4,0,5,8,4,1,6,5,6,4,6.889939441120728,0
35,3.4970536517327884,1.5319898215365897,8,1,9,11,0.5833990339730832,2,1,1,3,1,0,2,3,1,2,7.2569050286262184,1
55,3.561260098573324,10.025363429283022,4,2,2,9,2.2499712964251106,3,1,3,8,4,0,9,8,3,3,4.079012206877492,1
52,5.4833990428518895,10.089748920452054,3,4,9,10,0.8265240597959858,3,1,2,2,1,1,9,6,4,1,3.8819776929977685,1
32,9.592079981332475,7.4680050977259125,3,0,4,12,1.1451294572806248,3,0,1,5,3,0,1,3,0,2,8.059041804434557,0
42,7.680008527060398,4.884131778322285,5,0,5,9,1.12449170876259,1,1,4,4,0,0,5,5,2,4,1.4777921561766898,0
54,7.750689696707954,9.797617008903616,1,0,2,6,0.7326134195638464,0,0,2,9,0,0,8,1,6,4,7.833229643830455,1
45,5.533439935865054,7.101557272672039,3,4,8,6,1.2921159950952155,0,1,5,3,3,0,4,6,1,2,8.324574266526117,0
27,7.155625538459769,10.085255394050177,6,0,4,14,1.420037642782855,2,1,1,5,1,1,3,9,3,4,5.69438163627641,1
56,3.0709182881942034,7.946046718413227,3,1,1,6,2.2326650184279226,3,1,1,9,3,0,5,7,3,1,9.191332858717137,1
34,7.452672324866795,9.62846020534077,5,4,9,13,2.2952057231311116,3,1,4,6,1,1,5,8,1,2,5.257786934324661,1
56,9.393008633033658,7.584192925395359,9,4,5,5,0.4756679048749862,4,1,7,2,3,1,8,6,0,1,2.6027800128625995,1
39,7.288014278413734,5.555551750372328,2,4,7,4,1.778316897982596,1,0,2,1,3,1,6,5,6,3,4.252587838360055,0
43,9.115890154264415,11.537404459187513,2,2,5,14,2.6885933948381866,1,1,2,1,3,1,2,6,5,4,9.152807553379777,1
42,8.067811388262657,6.952252073667292,6,2,3,13,0.32635982665368246,2,1,1,7,0,0,1,7,1,4,9.943644594919483,0
34,3.843908914825832,7.655984703945922,6,2,5,4,1.4187421336024157,0,1,5,2,1,1,3,9,5,3,4.796685702905351,1
30,9.317173151000892,3.425364033562242,8,3,7,7,2.2510593672250283,3,0,6,7,3,0,2,8,3,3,2.5016189103429207,1
37,3.465106910490424,7.882158683700041,2,1,7,6,1.83447400314703,2,1,6,1,4,0,4,5,3,3,3.5769635221072407,1
42,6.737772307834346,7.287684144312382,9,4,9,8,0.30175696978987165,1,1,2,4,4,1,3,7,2,4,5.979667082625676,1
21,3.9949598665542037,3.0332223774172746,2,4,1,12,1.189818376052917,1,1,7,4,0,0,9,8,2,3,6.148863264494319,1
27,3.0819462751163282,1.6554580708845807,1,2,7,11,1.521718494650592,1,1,6,5,2,0,5,1,3,2,6.67053466024222,1
20,5.9542398208934735,7.647952516862482,2,4,5,12,2.9875368051488187,3,0,8,1,0,1,4,8,2,3,8.518180353152921,0
58,5.065284953579093,9.400614962853526,7,4,1,8,0.5358237279709583,3,1,6,7,2,1,9,7,2,2,7.400927365192249,1
35,6.402003456583222,6.75741508014209,8,0,0,11,2.9472713014803373,3,0,9,2,0,1,4,2,2,2,3.3475620385225624,1
53,7.0403992071418555,3.4944988785161026,5,4,5,7,1.1284493526883317,4,0,2,2,4,0,6,2,3,1,4.555396546264004,0
39,3.3061735061626316,8.331741743623384,6,3,6,8,0.6009614582214641,0,0,7,8,3,0,1,6,0,2,8.558349254236122,1
51,3.8610230658662195,1.8811629927056246,1,2,9,6,1.242327246371988,1,0,5,9,1,1,2,3,0,2,6.700444035451399,1
25,6.9104967751529776,5.8601707528215,6,1,4,8,1.8419853721044515,1,1,1,6,3,1,4,1,6,3,2.4977624342025115,0
57,5.402171472208607,2.797034342382622,8,1,9,6,0.6404921817329876,4,1,3,1,4,0,9,8,4,4,3.929849236722867,1
36,8.104214412846137,3.029049561658717,3,0,7,8,0.8743172499063833,1,0,4,1,1,0,6,7,2,3,8.119818211878112,0
59,7.566041540143578,3.22523344074024,1,1,8,14,2.5636395052058694,1,0,2,7,2,1,6,4,0,1,2.548847109910425,0
58,8.919230540929348,5.253777627483757,4,1,3,8,2.9970283850066037,3,0,7,8,2,0,9,1,4,1,7.219455874487015,0
54,7.847449786684577,1.562652261824374,1,2,6,9,0.9545180744952793,3,1,1,3,4,0,4,2,1,4,6.0718288260841575,0
23,6.009517541731037,5.3757278502200805,8,2,7,12,0.4465704118498208,0,0,3,9,1,1,3,9,2,2,2.327274157610306,1
43,7.7107663567610265,6.628781918261709,5,3,5,4,2.379512459982125,1,0,9,4,3,1,7,4,0,1,7.1999103162784275,0
51,4.92766821978793,6.316237134629577,1,0,1,13,1.8013670618254356,2,0,2,4,4,0,7,3,0,4,2.2811407358965274,1
23,5.144194491447489,5.210625104433446,8,1,6,9,0.3012034301268034,1,0,5,3,2,0,9,8,5,3,4.585920211987131,1
54,8.522896119445553,10.230612688778278,9,3,8,4,2.840314444308063,1,0,4,8,4,0,6,4,0,3,3.7770393207206827,1
50,6.124936614811075,2.5985936166255454,2,0,4,9,0.23414858519967596,0,1,3,9,3,0,2,7,5,3,7.210089574182618,0
39,8.588662383628467,6.562664181595114,9,1,1,5,1.8760692049009235,2,0,5,1,0,1,6,5,4,2,8.041261209459872,1
38,8.75695661567795,1.6824555865220971,8,1,3,11,1.2718117676807443,1,1,6,2,0,0,8,5,5,2,2.5148492376032214,1
23,9.002936363628987,1.7827124676570072,7,2,2,14,1.6698717547198076,2,1,1,1,3,1,6,6,1,4,8.307970683390476,0
23,9.416446650888451,7.312524346448059,3,4,3,6,0.6396425869804333,3,1,2,4,1,0,9,4,6,1,1.0649265039510203,0
21,6.016896543593074,7.22620267376603,2,0,9,13,2.064331197751955,3,1,1,7,4,1,4,2,2,3,5.7705269260827965,0
47,5.232067728247972,10.658368641289027,7,1,6,9,2.8791590674000194,2,1,3,7,3,0,3,6,0,2,5.651100008872064,1
28,7.075391226158797,7.136610432260805,5,0,9,9,1.375277622134747,1,0,8,6,0,0,5,5,6,2,6.614392876766377,0
47,5.598206964063393,11.557701224453352,6,3,7,7,1.5688748327046818,2,1,8,5,2,1,3,3,3,1,3.1573047730120747,1
48,7.207519167601631,1.5356433323992276,4,3,0,8,0.7194350117066439,2,1,4,4,3,0,2,4,2,3,1.088711469371813,0
41,7.939101038506772,2.078084532588152,2,4,7,5,2.6756039512532435,3,0,6,8,3,1,2,3,3,3,5.092866245272595,0
26,7.818835129444958,1.4847244772741952,9,1,4,13,2.9135232154198745,2,1,9,7,3,1,4,3,6,1,1.6426559013242907,1
20,5.62187020914085,3.0380453536689402,3,2,6,13,2.358890655258163,4,0,7,1,0,1,3,4,4,4,9.029744981261814,0
48,4.16802141189127,6.953971220358459,7,1,0,11,1.6283205064794122,4,0,2,6,0,0,9,2,0,4,2.5629969312025604,1
57,6.013705369235453,8.101293995701708,8,0,1,13,2.870390473525892,3,0,2,2,3,0,7,4,2,1,4.827096707487945,1
54,3.998159008573361,1.5014367374353568,2,3,0,10,0.4615501661018304,1,0,3,4,3,0,6,2,2,1,4.906003512163453,1
53,9.230679246286659,11.405679788301592,6,0,4,13,1.4354725796856553,1,0,8,5,1,1,8,8,0,4,5.975781830543843,1
41,5.421142225165002,10.263819143154192,8,4,5,9,1.6128171201792392,3,1,9,8,2,0,9,5,6,1,8.042791138933575,1
48,4.081218230563266,4.2627373037280245,7,3,9,10,1.4757492592571304,1,0,3,6,4,0,3,7,1,3,5.249333354579016,1
23,3.178134319340256,1.8490628324911476,3,2,8,4,2.4072548615361096,0,0,9,2,4,1,7,4,4,4,1.231779404984258,1
19,7.5207567040053895,2.86875780540963,1,3,7,8,2.0112086730490923,4,1,8,5,4,1,9,6,0,4,7.939993700575806,0
37,7.4583162221832024,2.3963885513046996,6,1,6,10,0.37997539775478506,0,1,5,5,0,1,1,4,5,4,1.7395598315880236,0
45,5.384229166069042,2.3561215722884152,8,1,4,4,1.0393539220291812,0,1,3,6,0,1,9,6,2,3,6.7739796303297775,1
28,3.501983221933557,6.704178575323073,6,3,2,5,1.017230545160659,0,1,7,1,1,0,7,1,1,1,8.230865577867059,1
21,5.867402264266624,3.704321867427403,5,4,8,12,1.696896578378786,3,0,9,8,0,1,4,6,2,2,3.544211552329394,0
32,5.178522465443756,4.9395368818205885,8,1,4,6,0.8743752529736908,0,1,6,3,3,1,6,6,3,2,5.041958335156281,1
23,7.7398444781450655,11.884558667227546,2,1,2,9,0.35181530866173183,2,0,3,5,2,0,6,2,2,3,1.1290225796723496,1
47,7.240454746168832,8.527456738178792,1,2,2,10,1.961047996971406,1,1,5,7,2,0,6,9,4,3,8.234876796308969,1
55,5.55215609738278,11.438787337517015,1,3,2,12,2.5531108156050673,3,1,7,3,2,1,2,6,0,1,7.329349809287374,1
19,4.5252478797849305,2.5681221053642718,4,1,5,8,2.794824286397772,2,1,8,6,2,0,5,7,2,2,3.0824865494905875,1
32,9.916251763089143,5.203534223158262,6,4,0,7,2.9177352529784275,2,1,4,5,4,0,7,2,5,4,4.512035780792104,0
28,6.178011348372804,7.102049836105897,9,0,3,14,2.343350538627042,4,1,2,7,4,1,6,2,3,3,7.257848516210002,1
25,7.8179196504616595,1.8443386807761182,1,3,7,5,0.4191072848757065,4,0,2,3,3,0,3,2,3,2,4.22346809666086,0
43,3.983870773048525,1.0460618799075365,1,2,2,6,2.5593354727101736,2,0,3,2,1,1,5,9,0,4,2.461732980019298,1
22,6.399127897615784,8.374777671766093,5,1,4,8,1.199880220147422,4,0,8,4,0,0,8,3,3,4,5.666549759901174,1
23,3.1927570390862585,8.060014684815789,5,4,1,14,2.189733941377091,1,1,1,3,0,0,5,4,6,1,7.512108132577958,1
43,6.53818582537315,5.51867690999573,5,3,1,5,1.5938040148825074,1,0,7,4,4,0,3,1,0,3,3.887285563026513,0
21,9.748121849823917,6.386084836352359,6,4,6,7,2.485818400946351,4,1,6,7,2,0,9,1,4,4,2.0959504448001205,0
36,5.689446990900602,5.569873006512986,8,4,9,4,1.2765171985190658,0,1,2,5,3,1,3,4,0,3,8.46589745630779,1
37,3.272972088024381,1.2640554932937773,3,2,2,7,0.18538143222006231,2,0,9,4,1,1,2,2,1,2,3.275216798024108,1
50,3.216690536435405,4.689087668392087,9,3,4,10,1.6704711326474126,1,0,5,6,4,0,6,8,3,2,5.615334586959459,1
37,5.715907319628086,2.947904809370188,1,1,2,6,0.5138716640030195,4,1,2,7,3,0,8,4,3,3,7.222088345403187,0
29,4.120174555242358,2.082666080115056,4,2,5,13,2.896552897058768,4,1,3,5,3,0,6,3,5,4,3.853676803547987,1
18,3.1634646742973014,11.523924772782848,9,1,9,11,1.5808891974764747,1,0,7,7,4,1,1,3,2,4,6.837728836351765,1
43,8.293495297651237,7.592956975463822,8,0,2,9,1.6606763815117813,1,1,7,3,3,0,8,6,1,2,5.137385557973754,1
31,6.209661062173234,9.015219126602629,9,4,7,9,2.7217971384444533,0,0,1,7,2,1,1,6,6,4,6.133929896114615,1
55,5.0247134038085814,4.469001175927293,1,0,1,4,1.8737557354535246,4,0,4,3,3,0,9,6,2,4,6.3151849325524845,0
54,9.300582281115364,5.324618424434167,9,4,2,8,0.9081881315691215,4,1,6,6,1,1,8,6,0,2,8.417356182071977,1
28,3.8129727214036793,3.606163932863958,3,2,7,6,0.8882838507401134,3,1,8,8,3,1,6,8,4,1,6.906936460918028,1
53,9.691431802687234,2.0666223806196724,9,1,7,13,1.5047359497193686,0,1,3,6,0,0,2,8,5,2,3.3787602296596946,1
30,5.19776702164147,2.969348011857422,1,1,0,4,2.5998246867874766,1,1,3,3,3,1,9,9,3,3,1.5364390702460162,0
20,9.218825706160768,9.772654498261344,1,2,7,11,2.3841880222088356,1,0,8,5,4,0,8,1,6,1,1.0178698966761948,1
50,7.22060013535623,8.453003857021535,9,3,9,10,2.888221758170534,2,1,8,9,0,1,4,8,6,3,9.139756462902959,1
23,8.786951518190413,7.0162176358402455,6,0,1,10,0.2156583685566109,1,0,8,8,4,1,2,5,4,1,9.478990466219857,0
27,9.88809214247325,6.225988601534449,4,0,6,13,0.8049782068930159,4,0,1,6,1,0,6,3,0,1,1.8470033889820114,0
22,5.01883806473122,11.146777120217369,7,1,5,13,0.24062312344117798,1,1,8,9,2,1,1,3,0,2,5.383482564540232,1
40,9.727948397853151,1.8000844255653523,5,1,1,13,2.253237581707309,4,0,8,2,1,0,7,6,1,2,2.36435683114481,0
27,5.726373264316942,4.086608945617076,7,1,4,7,0.4225010674511509,4,1,2,9,0,1,1,8,2,3,9.538741780336762,0
19,5.6985833331584566,4.849316389277854,8,2,6,14,0.29965895399282017,0,1,9,6,2,0,6,2,3,2,3.2214926514027136,1
30,5.38270972978154,9.606683934340666,8,3,7,9,1.6850166212986726,1,0,7,9,3,1,5,9,6,1,5.51482386037299,1
57,6.7898532514330965,11.917660821781684,1,0,2,12,1.2344541363574755,0,0,8,4,0,1,3,5,3,2,2.490581725596251,1
19,4.07901530224941,3.6473756623286837,8,4,0,6,2.145304016287401,4,0,2,5,2,0,6,5,6,3,3.994849760527561,1
37,6.875980397506078,10.617380675507887,6,2,6,12,1.4610461751008188,1,1,4,2,4,1,4,1,4,1,3.401257248344628,1
18,6.791933686870028,10.136850364749705,4,0,4,7,1.2760037878213581,1,1,7,3,2,0,6,6,1,3,5.27883438674967,1
54,8.33331268823409,3.4712313740594327,8,3,4,8,1.2765013462409127,0,0,6,1,4,0,4,5,5,4,4.778037658199336,1
26,8.835549733563099,5.392658382191448,3,2,6,10,2.615629141196564,0,1,7,4,4,1,1,7,0,2,3.9771801514033776,0
